"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","ENUMCAP","ENUMPC","CIS_ID"
"LS867AQ006001","BENJAMIN","COOPER","M",21,5,1954,"6 SPRINGFIELD ROAD","LS867AQ","CISLS867AQ006001"
"SW465QQ001001","SARAH","HALL","F",25,5,1954,"1 SOUTH STREET","SW465QQ","CISSW465QQ001001"
"PO200HG069001","RYAN","WOOD","M",1,6,1954,"69 ALBERT ROAD","PO200HG","CISPO200HG069001"
"M352TY039002","SOPHIA","BAKEV","F",5,6,1954,"39 FOREST ROAD","M352TY","CISM352TY039002"
"M80NW033001","RUBY","KING","F",6,6,1954,"33 VICTORIA ROAD","M80NW","CISM80NW033001"
"NW277BX080001","FINLEY","GVAY","M",6,6,1954,"80 GRANGE ROAD","NW277BX","CISNW277BX080001"
"SW207UU067001","THOMAS","SIMPSON","M",7,6,1954,"67 CLARENCE ROAD","SW207UU","CISSW207UU067001"
"HR280TE006002","S","MURRIS","F",8,6,1954,"6 PARK ROAD","HR280TE","CISHR280TE006002"
"M660XU025001","ADAM","MILLER","M",10,6,1954,"25 SPRINGFIELD ROAD","M660XU","CISM660XU025001"
"SW75TU093001","TOBY","SHRW","M",11,6,1954,"93 HIGHFIELD ROAD","SW75TU","CISSW75TU093001"
"DE237GH041001","ROWAN","PATEL","M",12,6,1954,"41 WOODLANDS ROAD","DE237GH","CISDE237GH041001"
"EX683DH010001","ALEK","PHILLIPS","M",14,6,1954,"10 FOREST ROAD","EX683DH","CISEX683DH010001"
"RG108UR002001","JIM","PALMER","M",14,6,1954,"2 CLARENCE ROAD","RG108UR","CISRG108UR002001"
"RG764YR021001","ALFIE","SHAW","M",15,6,1954,"21 ALBERT ROAD","RG764YR","CISRG764YR021001"
"SO527SS060001","ELLIE","WHITE","F",16,6,1954,"60 MAIN ROAD","SO527SS","CISSO527SS060001"
"M432ZA077002","SOPHIE","WRLKER","F",17,6,1954,"78 CHURCH ROAD","","CISM432ZA077002"
"SW990JE013002","HOPE","BUTLER","F",17,6,1954,"13 ALBERT STREET","SW990JE","CISSW990JE013002"
"HR496RH026002","BRANDON","BAILEY","M",18,6,1954,"26 QUEENS ROAD","HR496RH","CISHR496RH026002"
"DE399QE051001","LUCY","COOPER","F",23,6,1954,"511 ALEXANDRA ROAD","DE399QE","CISDE399QE051001"
"SO335FA015001","MOHAMMED","WEBB","M",23,6,1954,"15 GRANGE ROAD","SO335FA","CISSO335FA015001"
"HR174XY010001","MOHAMMED","EDWARDS","M",24,6,1954,"10 SPRINGFIELD ROAD","HR174XY","CISHR174XY010001"
"LS906PZ004001","MADISON","MATTHEWS","F",25,6,1954,"4 YORK ROAD","","CISLS906PZ004001"
"RG365UW012002","ADAM","STEWART","M",25,6,1954,"12 PARK LANE","RG365UW","CISRG365UW012002"
"DE237GG018001","EDWARD","CAMPBELL","M",26,6,1954,"17 WOODLANDS ROAD","DE237GG","CISDE237GG018001"
"NW645NZ045008","COWWOR","GREEW","M",28,6,1954,"45 WOODLANDS ROAD","NW645NZ","CISNW645NZ045008"
"NW662NF009002","SCARLETT","RICHARDS","F",29,6,1954,"9 CHURCH ROAD","NW662NF","CISNW662NF009002"
"NW168UX003002","FATIMA","SHAW","F",30,6,1954,"3 NEW STREET","NW168UX","CISNW168UX003002"
"LS52JX007002","JIM","ROBINS","M",,7,1954,"7 CHAPEL STREET","LS52JX","CISLS52JX007002"
"NW130QN003001","RMY","JOHNSON","F",1,7,1954,"3 WINDSOR ROAD","NW130QN","CISNW130QN003001"
"SO751EH029005","","COX","M",1,7,1954,"29 WARWICK ROAD","SO751EH","CISSO751EH029005"
"PO465YE020001","KIAN","TURNER","M",2,7,1954,"20 GREEN LANE","PO465YE","CISPO465YE020001"
"DE167QG002002","ISLA","TURNER","F",3,7,1954,"2 KING STREET","DE167QG","CISDE167QG002002"
"HR861GF024001","MAISIE","BARNES","F",3,7,1954,"24 ALEXANDRA ROAD","HR861GF","CISHR861GF024001"
"LS238QF006001","HARLEY","WALKER","M",4,7,1954,"6 MILL LANE","LS238QF","CISLS238QF006001"
"NW481EN021001","COURTMEY","GREEM","F",4,7,1954,"21 YORK ROAD","NW481EN","CISNW481EN021001"
"SW744QZ062002","HILLIE","WILKINSON","F",6,7,1954,"62 FOREST ROAD","SW744QZ","CISSW744QZ062002"
"HR777AD001001","","KELLY","M",8,7,1954,"1 THE AVENUE","HR777AD","CISHR777AD001001"
"PO536XN024001","JOSHUA","CAMPBELL","M",9,7,1954,"24 YORK ROAD","PO536XN","CISPO536XN024001"
"SO44XQ006001","JAMES","MARTIN","M",10,7,1954,"6 THE GREEN","SO44XQ","CISSO44XQ006001"
"HR250EN054002","SARAH","THOMSON","F",13,7,1954,"54 LONDON ROAD","HR250EN","CISHR250EN054002"
"SW332TE012001","SERASTIAN","COLLINS","M",13,7,1954,"12 ALEXANDRA ROAD","SW332TE","CISSW332TE012001"
"DE167QG012001","BENJAMIN","COOPER","M",16,7,1954,"12 KING STREET","DE167GG","CISDE167QG012001"
"NW347EE019002","ELISE","CABTEB","F",17,7,1954,"19 MILL LANE","NW347EE","CISNW347EE019002"
"SO527ST080002","GEORGE","STEWART","M",17,7,1954,"80 MAIN ROAD","SO527ST","CISSO527ST080002"
"SO960ZZ052001","CHLOE","ALLEW","F",17,7,1954,"52 WOODLANDS ROAD","SO960ZZ","CISSO960ZZ052001"
"SO751EJ067001","LIAM","THOMPSON","M",18,7,1954,"67 WARWICK ROAD","SO751EJ","CISSO751EJ067001"
"LS486AN031001","EDEN","JALKSON","F",22,7,1954,"31 STATION ROAD","LS486AN","CISLS486AN031001"
"LS238QF008001","ESTHER","HOCMES","F",24,7,1954,"7 MILL LANE","LS238QF","CISLS238QF008001"
"SO44XQ018001","CHARLIE","HARRIS","M",25,7,1954,"18 THE GREEN","SO44XG","CISSO44XQ018001"
"PO466DX065001","BAILEY","WEBB","M",26,7,1954,"65 ALEXANDRA ROAD","PO466DX","CISPO466DX065001"
"EX909LU067002","SOFLA","PATEL","F",27,7,1954,"67 STATION ROAD","EX909LU","CISEX909LU067002"
"EX683DH006002","SIEWWA","SCOTT","F",29,7,1954,"6 FOREST ROAD","EX683DH","CISEX683DH006002"
"EX641AY007002","PHOEBE","PATEL","F",30,7,1954,"7 NORTH STREET","EX641AY","CISEX641AY007002"
"LS433YR017005","EWRN","BUTLER","M",1,8,1954,"17 PARK AVENUE","LS433YR","CISLS433YR017005"
"SO538TX010001","ABIGAIL","PRICE","F",1,8,1954,"","SO538TX","CISSO538TX010001"
"SO93JR008002","POPPY","ALLEN","F",1,8,1954,"8 PARK AVENUE","SO93JR","CISSO93JR008002"
"PO94YH016001","AVA","BARNES","F",2,8,1954,"16 PARK AVENUE","PO94YH","CISPO94YH016001"
"RG497ZQ024002","ROSIE","RIOHARDS","F",2,8,1954,"24 ALEXANDRA ROAD","RG497ZQ","CISRG497ZQ024002"
"NW347EE008004","EVE","ALLEW","F",3,8,1954,"8 MILL LANE","NW347EE","CISNW347EE008004"
"M660XT017001","BENJAMIN","TMOMSON","M",4,8,1954,"17 SPRINGFIELD ROAD","M660XT","CISM660XT017001"
"M913JN014002","ELEANOR","MASON","F",4,8,1954,"14 QUEEN STREET","M913JN","CISM913JN014002"
"LS867AQ002002","GRACE","CIARKE","F",5,8,1954,"2 SPRINGFIELD ROAD","LS867AQ","CISLS867AQ002002"
"EX227RX012002","TIA","ANDERSON","F",7,8,1954,"12 BROADWAY","EX227RX","CISEX227RX012002"
"SW946ZE025001","LILY","ADAMS","F",7,8,1954,"25 MAIN ROAD","SW946ZE","CISSW946ZE025001"
"DE237GH053001","TAYLOR","RUSSELL","M",10,8,1954,"53 WOODLANDS ROAD","DE237GH","CISDE237GH053001"
"DE264EU010001","HARVEY","MURPHY","M",10,8,1954,"10 VICTORIA ROAD","DE264EU","CISDE264EU010001"
"NW500AW067001","REECE","WILLIAMSON","M",12,8,1954,"67 ALEXANDRA ROAD","NW500AW","CISNW500AW067001"
"DE456EA040001","DAISY","CLAVK","F",15,8,1954,"40 KINGS ROAD","DE456EA","CISDE456EA040001"
"LS806XB012001","JACOB","MILLS","M",15,8,1954,"12 ALBERT STREET","LS806XB","CISLS806XB012001"
"LS451GP037002","EMILY","MOORE","F",16,8,1954,"39 WOODLANDS ROAD","LS451GP","CISLS451GP037002"
"NW49TU011001","SKYE","EVANS","F",16,8,1954,"11 CHAPEL STREET","NW49TU","CISNW49TU011001"
"EX483QY014002","MIA","ELLIS","F",18,8,1954,"114 WARWICK ROAD","EX483QY","CISEX483QY014002"
"NW817TJ015001","HARRY","ROBERTS","M",19,8,1954,"15 KINGS ROAD","NW817TJ","CISNW817TJ015001"
"HR56DE023001","MENRY","STEWART","M",20,8,1954,"23 VICTORIA ROAD","HR56DE","CISHR56DE023001"
"M97JZ007001","ASMTON","BENNETT","M",24,8,1954,"7 GREEN LANE","M97JZ","CISM97JZ007001"
"SO751EG012001","LOUIS","CLARK","M",24,8,1954,"12 WARWICK ROAD","SO751EG","CISSO751EG012001"
"EX780FQ009002","LARA","BARKER","F",30,8,1954,"9 CHAPEL STREET","EX780FQ","CISEX780FQ009002"
"PO872DJ043001","ABBIE","AMDERSOM","F",1,9,1954,"43 WOODLANDS ROAD","PO872DJ","CISPO872DJ043001"
"DE19XH007009","JUDE","MOORE","M",2,9,1954,"7 WEST STREET","DE19XH","CISDE19XH007009"
"EX298AF021001","MOHAMMED","COOPER","M",2,9,1954,"21 CHURCH ROAD","EX298AF","CISEX298AF021001"
"M682HX058001","ROMMIE","WARD","M",3,9,1954,"58 MAIN ROAD","M682HX","CISM682HX058001"
"DE691FL015002","MARTHA","WHITE","F",5,9,1954,"15 NORTH STREET","DE691FL","CISDE691FL015002"
"M447NN008001","MAX","COX","M",5,9,1954,"8 MAIN STREET","M447NN","CISM447NN008001"
"SO170ZN015001","TOMMY","ROGERS","M",6,9,1954,"15 THE AVENUE","SO170ZN","CISSO170ZN015001"
"SW93NF025002","H","BAHER","F",8,9,1954,"25 GROVE ROAD","SW93NF","CISSW93NF025002"
"LS475RS040001","LEO","HOLMES","M",9,9,1954,"40 CROMWELL ROAD","LS475RS","CISLS475RS040001"
"LS451GN030001","HOLLY","MATTHEWS","F",11,9,1954,"30 WOODLANDS ROAD","LS451GN","CISLS451GN030001"
"SW461TY029002","ISLA","WHITE","F",11,9,1954,"29 YORK ROAD","SW461TY","CISSW461TY029002"
"DE732EP030001","MUHAMMAD","WARD","M",12,9,1954,"30 CROMWELL ROAD","DE732EP","CISDE732EP030001"
"EX747DL006002","KAITLYN","MATTHEWS","F",14,9,1954,"6 NEW ROAD","EX747DL","CISEX747DL006002"
"SW988AG033002","EVA","HARRIS","F",15,9,1954,"","SW988AG","CISSW988AG033002"
"DE533TL036002","AALIYAH","ROBINS","F",17,9,1954,"36 MANOR ROAD","DE533TL","CISDE533TL036002"
"EX710EA010004","JESSICR","MRRSHRLL","F",17,9,1954,"","EX710EA","CISEX710EA010004"
"M432ZA074001","VILEY","VEID","M",19,9,1954,"74 CHURCH ROAD","M432ZA","CISM432ZA074001"
"DE654YP068001","D","POWELL","M",21,9,1954,"67 NEW ROAD","DE654YP","CISDE654YP068001"
"DE399QD001001","JONATHAN","WOOD","M",22,9,1954,"1 ALEXANDRA ROAD","DE399QD","CISDE399QD001001"
"DE250HA013002","MAISIE","HUNT","F",23,9,1954,"13 CHURCH STREET","DE250HA","CISDE250HA013002"
"HR542FY012007","ETHAN","WEBB","M",26,9,1954,"12 MILL LANE","HR542FY","CISHR542FY012007"
"DE125LU008001","LOGAN","WILLIAMS","M",27,9,1954,"8 PARK LANE","DE125LU","CISDE125LU008001"
"PO200HG069002","LILY","WOOD","F",28,9,1954,"69 ALBERT ROAD","PO200HG","CISPO200HG069002"
"PO61NR095001","WOAH","KWIGHT","M",28,9,1954,"95 STATION ROAD","PO61NR","CISPO61NR095001"
"LS220HX017002","EVIE","PRICE","F",29,9,1954,"17 QUEEN STREET","LS220HX","CISLS220HX017002"
"HR918JE021001","MAK","WALKER","M",1,10,1954,"211 THE GREEN","HR918JE","CISHR918JE021001"
"M834YB018001","RUBY","ROBINSON","F",1,10,1954,"18 NORTH STREET","M834YB","CISM834YB018001"
"NW645NX007002","ABBIE","JENKINS","F",1,10,1954,"7 WOODLANDS ROAD","NW645NX","CISNW645NX007002"
"EX975XZ018001","MILES","CAMPBELL","M",2,10,1954,"18 MANOR ROAD","EX975XZ","CISEX975XZ018001"
"RG877SX018001","SARAH","GOOPER","F",5,10,1954,"18 KINGS ROAD","RG877SX","CISRG877SX018001"
"SO473WT002002","ABIGAIL","JAMES","F",5,10,1954,"2 MANOR ROAD","SO473WT","CISSO473WT002002"
"SW162HA055001","JENSEN","LLOYD","M",6,10,1954,"55 KINGS ROAD","SW162HA","CISSW162HA055001"
"M506PT013001","JAYDEN","CHAPNAN","M",8,10,1954,"13 QUEENS ROAD","M506PT","CISM506PT013001"
"SW500HZ076001","RHYS","ROBINSON","M",8,10,1954,"76 NEW ROAD","SW500HZ","CISSW500HZ076001"
"M284ZB057001","ALEXANDER","SMITH","M",11,10,1954,"59 YORK ROAD","M284ZB","CISM284ZB057001"
"HR662RP032001","JOSHUA","ADAMS","M",13,10,1954,"32 MAIN ROAD","HR662RP","CISHR662RP032001"
"HR335UZ014001","TOBY","KNIGHT","M",14,10,1954,"14 GREEN LANE","HR335UZ","CISHR335UZ014001"
"PO398RQ030002","SOFIA","MILLER","F",14,10,1954,"30 HIGHFIELD ROAD","PO398RQ","CISPO398RQ030002"
"EX121UA013001","PREYA","POSTER","F",16,10,1954,"13 WOODLANDS ROAD","EX121UA","CISEX121UA013001"
"NW908RS033001","NOAH","BAILEY","M",17,10,1954,"33 SPRINGFIELD ROAD","NW908RS","CISNW908RS033001"
"PO514XA003002","AMELIA","HARRIS","F",17,10,1954,"3 GEORGE STREET","PO514XA","CISPO514XA003002"
"SW75TR026005","BENJANIN","NORGAN","M",18,10,1954,"26 HIGHFIELD ROAD","SW75TR","CISSW75TR026005"
"DE422HF048001","RUCCU","CLARK","M",20,10,1954,"49 MARLBOROUGH ROAD","DE422HF","CISDE422HF048001"
"LS480EL008002","AMELIE","MILLS","F",20,10,1954,"9 VICTORIA ROAD","LS480EL","CISLS480EL008002"
"M80NX053002","MILLY","ROBINSON","F",22,10,1954,"53 VICTORIA ROAD","M80NX","CISM80NX053002"
"PO466DA124002","SOFIR","JRMES","F",22,10,1954,"124 ALEXANDRA ROAD","PO466DA","CISPO466DA124002"
"RG910HL012001","GEORGE","HUGHES","M",23,10,1954,"12 YORK ROAD","RG910HL","CISRG910HL012001"
"LS480EN018002","M","KICC","F",24,10,1954,"19 VICTORIA ROAD","LS480EN","CISLS480EN018002"
"NW459XB011001","HARRY","SIMPSON","M",26,10,1954,"11 PARK LANE","NW459XB","CISNW459XB011001"
"LS238QF012001","JOSH","DAVIS","M",27,10,1954,"12 MILL LANE","LS238QF","CISLS238QF012001"
"SW433XW069002","JAMES","ROBIMSOM","M",28,10,1954,"69 STANLEY ROAD","SW433XW","CISSW433XW069002"
"LS87LR015001","FINLEY","PRICE","M",29,10,1954,"15 BROADWAY","LS87LR","CISLS87LR015001"
"EX683DJ031001","OLLIE","MATTHEWS","M",31,10,1954,"31 FOREST ROAD","EX683DJ","CISEX683DJ031001"
"EX975XA036002","A","LEE","F",31,10,1954,"36 MANOR ROAD","EX975XA","CISEX975XA036002"
"PO61NL002002","E","BARKER","F",,11,1954,"2 STATION ROAD","PO61NL","CISPO61NL002002"
"RG52TD040006","DANIEL","BOBEBTSON","M",1,11,1954,"40 PARK ROAD","RG52TD","CISRG52TD040006"
"SO473WU034001","AVA","BAKER","",2,11,1954,"34 MANOR ROAD","SO473WU","CISSO473WU034001"
"SW813UN001001","ELOISE","BELL","F",3,11,1954,"1 CHURCH STREET","SW813UN","CISSW813UN001001"
"LS849ZN038002","ISABELLA","DAVIES","F",5,11,1954,"38 GROVE ROAD","LS849ZN","CISLS849ZN038002"
"SO53WQ008003","LILLY","KNIGKT","F",5,11,1954,"","SO53WQ","CISSO53WQ008003"
"RG497ZQ008001","TOBY","YOUNG","M",6,11,1954,"8 ALEXANDRA ROAD","RG497ZQ","CISRG497ZQ008001"
"PO476NA019001","SAMUEL","RUSSELL","M",8,11,1954,"19 MAIN STREET","PO476NA","CISPO476NA019001"
"PO613TJ007001","ASHTON","ANDERSON","M",9,11,1954,"7 MANOR ROAD","PO613TJ","CISPO613TJ007001"
"LS475RR029001","JAMES","RICHARDSON","M",10,11,1954,"29 CROMWELL ROAD","LS475RR","CISLS475RR029001"
"PO466DA132002","LEXI","MARTIM","F",13,11,1954,"","PO466DA","CISPO466DA132002"
"EX341WU042001","JAYDEN","MUVVAY","M",14,11,1954,"42 PARK ROAD","EX341WU","CISEX341WU042001"
"RG993JL008001","ISAAC","STEVENSON","M",14,11,1954,"8 PARK AVENUE","RG993JL","CISRG993JL008001"
"PO466DZ103004","MAJA","AIIEN","F",15,11,1954,"","PO466DZ","CISPO466DZ103004"
"NW817TL032001","DANIEL","MARSHALL","M",17,11,1954,"32 KINGS ROAD","NW817TL","CISNW817TL032001"
"HR619TE010002","ROSE","CLARKE","",18,11,1954,"10 PARK AVENUE","HR619TE","CISHR619TE010002"
"M560SA027002","GRACIE","COOPER","",18,11,1954,"27 ALBERT ROAD","M560SA","CISM560SA027002"
"PO163JG010001","G","CAMPBELL","M",20,11,1954,"10 WINDSOR ROAD","PO163JQ","CISPO163JG010001"
"SO473WT013001","LEWIS","ANDEVSON","M",21,11,1954,"13 MANOR ROAD","SO473WT","CISSO473WT013001"
"NW584TJ004002","SUMMER","CHAPMAN","F",22,11,1954,"4 CHURCH LANE","NW584TJ","CISNW584TJ004002"
"NW662NF017002","IAUREN","WARD","F",22,11,1954,"17 CHURCH ROAD","NW662NF","CISNW662NF017002"
"PO61NL010001","LIRM","HUNT","M",27,11,1954,"10 STATION ROAD","PO61NJ","CISPO61NL010001"
"LS480EL011001","JAMES","BUTLEB","M",28,11,1954,"1 VICTORIA ROAD","LS480EL","CISLS480EL011001"
"M902XX039002","ZACHARY","HARRISON","M",28,11,1954,"38 KINGS ROAD","M902XX","CISM902XX039002"
"DE159QY027001","JOHM","TUVMEV","M",29,11,1954,"27 CHURCH ROAD","DE159QY","CISDE159QY027001"
"M560SF118001","OSCAB","BENNETT","M",29,11,1954,"118 ALBERT ROAD","M560SF","CISM560SF118001"
"RG877SX007002","LILY","HARVEY","F",29,11,1954,"9 KINGS ROAD","RG877SX","CISRG877SX007002"
"EX898TX004001","MEGAN","JONES","F",30,11,1954,"4 YORK ROAD","EX898TX","CISEX898TX004001"
"HR662RP035001","OYLAN","JOHNSON","M",30,11,1954,"35 MAIN ROAD","HR662RP","CISHR662RP035001"
"PO827EQ058001","KENRY","KARVEY","M",,12,1954,"58 CLARENCE ROAD","PO827EQ","CISPO827EQ058001"
"NW817TJ027001","JOSHUA","PABKEB","M",1,12,1954,"27 KINGS ROAD","NW817TJ","CISNW817TJ027001"
"SO433HD064001","MACY","RAKER","F",2,12,1954,"64 PARK ROAD","SO433HD","CISSO433HD064001"
"DE256NJ081002","AMELIA","WATSUN","F",3,12,1954,"81 SPRINGFIELD ROAD","DE256NJ","CISDE256NJ081002"
"PO774UW001002","LAVREN","GRAHAM","F",5,12,1954,"1 LONDON ROAD","PO774UW","CISPO774UW001002"
"PO466DU014001","MOHAMMED","WEBB","M",6,12,1954,"14 ALEXANDRA ROAD","PO466DU","CISPO466DU014001"
"SW318HA001001","NIGHOLAS","MILLER","M",6,12,1954,"11 WARWICK ROAD","SW318HA","CISSW318HA001001"
"SW75TU102001","HAYDEN","CLARK","M",6,12,1954,"102 HIGHFIELD ROAD","SW75TU","CISSW75TU102001"
"EX975XA028001","ROSE","ROBLNSON","F",9,12,1954,"28 MANOR ROAD","EX975XA","CISEX975XA028001"
"M284ZZ026002","ESTHER","JONES","F",9,12,1954,"26 YORK ROAD","M284ZZ","CISM284ZZ026002"
"M284ZB059001","RLFIE","EVRNS","M",10,12,1954,"58 YORK ROAD","M284ZB","CISM284ZB059001"
"M432ZX021001","JACK","CRIFFITHS","M",10,12,1954,"21 CHURCH ROAD","M432ZX","CISM432ZX021001"
"SW75TT089001","SAMUEL","MURRAY","M",10,12,1954,"88 HIGHFIELD ROAD","SW75TT","CISSW75TT089001"
"PO711HW007002","RROOKE","RELL","F",12,12,1954,"7 CHURCH ROAD","PO711HW","CISPO711HW007002"
"HR496RH029001","HARLEY","SIMPSON","M",13,12,1954,"28 QUEENS ROAD","HR496RH","CISHR496RH029001"
"RG764YU095002","LUKE","COOK","M",16,12,1954,"95 ALBERT ROAD","RG764YU","CISRG764YU095002"
"LS670FU071001","NOAH","CHAPMAN","M",18,12,1954,"71 ALEXANDRA ROAD","LS670FU","CISLS670FU071001"
"PO250WF004002","MECISSA","MURRAY","F",18,12,1954,"4 SPRINGFIELD ROAD","PO250WF","CISPO250WF004002"
"RG602JA047001","LMOGEN","EVANS","F",18,12,1954,"47 LONDON ROAD","RG602JA","CISRG602JA047001"
"SO561XZ007001","DYLAN","THOMSON","M",21,12,1954,"8 SCHOOL LANE","SO561XZ","CISSO561XZ007001"
"SW988AH051001","WICCIAM","CEWIS","M",21,12,1954,"51 PARK ROAD","SW988AH","CISSW988AH051001"
"RG910HL020001","FREDDIE","MARTIN","M",22,12,1954,"20 YORK ROAD","RG910HL","CISRG910HL020001"
"SW75TR039002","DARCY","MASON","F",22,12,1954,"38 HIGHFIELD ROAD","SW75TR","CISSW75TR039002"
"EX423JW039001","CHRISTOPHER","DAVIES","M",23,12,1954,"39 ALBERT ROAD","EX423JW","CISEX423JW039001"
"PO250WH054001","RYAN","WILKINSON","M",23,12,1954,"54 SPRINGFIELD ROAD","PO250WH","CISPO250WH054001"
"SW937XN018001","DAISY","THOMPSON","F",23,12,1954,"18 WOODLANDS ROAD","SW937XN","CISSW937XN018001"
"DE159QZ049001","LAUREW","WEBB","F",28,12,1954,"49 CHURCH ROAD","DE159QZ","CISDE159QZ049001"
"DE654YP068002","ANNA","POWELL","F",28,12,1954,"68 NEW ROAD","DE654YB","CISDE654YP068002"
"SW988AH056001","THOMAS","ELLIS","M",30,12,1954,"56 PARK ROAD","SW988AH","CISSW988AH056001"
"DE732EQ040002","HANNAH","MARSHALL","F",31,12,1954,"40 CROMWELL ROAD","DE732EQ","CISDE732EQ040002"
"SO597LQ005001","MIA","GRIFFITKS","F",1,1,1955,"5 KINGS ROAD","SO597LQ","CISSO597LQ005001"
"HR802JS030001","ISAAC","CARTER","M",2,1,1955,"30 NEW ROAD","HR802JS","CISHR802JS030001"
"M914EF002001","SAMANTHA","RICHARDSON","F",3,1,1955,"2 ALBERT STREET","M914EF","CISM914EF002001"
"M432ZY032001","SUMMER","MITCHELL","F",4,1,1955,"32 CHURCH ROAD","M432ZY","CISM432ZY032001"
"SW844YW062002","SADIE","HUNT","F",6,1,1955,"62 STATION ROAD","SW844YW","CISSW844YW062002"
"DE784DE013001","NATHAN","LEE","M",7,1,1955,"13 CHURCH LANE","DE784DE","CISDE784DE013001"
"LS992DB019002","ISABELLA","JAMES","F",7,1,1955,"19 CHURCH LANE","LS992DB","CISLS992DB019002"
"HR377QA044002","LEAH","HOLMES","F",8,1,1955,"44 ALBERT ROAD","HR377QA","CISHR377QA044002"
"LS451GQ073001","CALLUM","ADAMS","M",9,1,1955,"73 WOODLANDS ROAD","LS451GQ","CISLS451GQ073001"
"SO598XD001002","AISHA","STEVENS","F",9,1,1955,"1 CHURCH LANE","SO598XD","CISSO598XD001002"
"HR861GF018001","LEWIS","GRAHAM","M",10,1,1955,"18 ALEXANDRA ROAD","HR861GF","CISHR861GF018001"
"RG877SY021001","MATICDA","TAYCOR","F",11,1,1955,"21 KINGS ROAD","RG877SY","CISRG877SY021001"
"SO186RT009001","LOGAN","WHITE","M",11,1,1955,"9 KING STREET","SO186RT","CISSO186RT009001"
"HR377QA035001","HARLEY","MORRIS","M",12,1,1955,"35 ALBERT ROAD","HR377QA","CISHR377QA035001"
"DE167QG003002","ISOBEL","STEWART","F",13,1,1955,"3 KING STREET","DE167QG","CISDE167QG003002"
"SO561XZ010001","EBONY","GVAHAM","F",13,1,1955,"10 SCHOOL LANE","SO561XZ","CISSO561XZ010001"
"M192EQ046001","HARRY","MITCHELL","M",14,1,1955,"46 ALEXANDRA ROAD","","CISM192EQ046001"
"SW937XN005002","JESSICA","ROBERTSON","F",14,1,1955,"5 WOODLANDS ROAD","SW937XN","CISSW937XN005002"
"LS992DB019001","AARON","JAMES","M",15,1,1955,"19 CHURCH LANE","LS992DB","CISLS992DB019001"
"SO44XQ002001","THEO","CRMPBELL","M",16,1,1955,"2 THE GREEN","SO44XQ","CISSO44XQ002001"
"RG764YR022002","RUBY","WHITE","F",18,1,1955,"22 ALBERT ROAD","RG764YR","CISRG764YR022002"
"LS670FS025001","JACOB","GREEM","M",21,1,1955,"25 ALEXANDRA ROAD","LS670FS","CISLS670FS025001"
"RG602JA034001","GABRIELLA","PATEL","F",22,1,1955,"34 LONDON ROAD","RG602JA","CISRG602JA034001"
"DE691FL018002","ELOISE","ADAMS","F",23,1,1955,"118 NORTH STREET","DE691FL","CISDE691FL018002"
"EX683DJ024001","CHARLIE","GIBSON","M",23,1,1955,"24 FOREST ROAD","EX683DJ","CISEX683DJ024001"
"LS867AQ006002","HARRIET","COOPER","F",25,1,1955,"6 SPRINGFIELD ROAD","LS867AQ","CISLS867AQ006002"
"M560SZ008002","ANNA","JAMES","F",25,1,1955,"8 ALBERT ROAD","M560SZ","CISM560SZ008002"
"NW374JQ061002","LEAH","RICHARDSON","F",25,1,1955,"61 STATION ROAD","NW374JQ","CISNW374JQ061002"
"EX289SL011001","JACOB","CLARK","M",26,1,1955,"11 HIGH STREET","EX289SL","CISEX289SL011001"
"PO711HX031001","OHRRLIE","OLRRKE","M",26,1,1955,"31 CHURCH ROAD","PO711HX","CISPO711HX031001"
"PO872DN071007","LUKE","LEE","M",27,1,1955,"71 WOODLANDS ROAD","PO872DN","CISPO872DN071007"
"RG119RQ001001","HUHAHHAD","ROBINSON","M",27,1,1955,"1 MANOR ROAD","RG119RG","CISRG119RQ001001"
"SW154NR020001","THEO","JONES","M",28,1,1955,"20 CHAPEL STREET","SW154NR","CISSW154NR020001"
"RG764YR018001","FINLAY","CARTER","",30,1,1955,"18 ALBERT ROAD","RG764YR","CISRG764YR018001"
"SW500HY048005","LIAM","EVANS","M",30,1,1955,"48 NEW ROAD","SW500HY","CISSW500HY048005"
"RG463FR004001","OSCAV","THOMSON","M",,2,1955,"4 THE CRESCENT","RG463FR","CISRG463FR004001"
"NW374JL004001","SCARLETT","COOK","F",1,2,1955,"4 STATION ROAD","NW374JL","CISNW374JL004001"
"SW122AB007002","NATHAN","KELLY","",2,2,1955,"7 VICTORIA ROAD","SW122AB","CISSW122AB007002"
"SW75TR039001","DECLAN","MASON","M",2,2,1955,"39 HIGHFIELD ROAD","SW75TR","CISSW75TR039001"
"SW359AW021001","ARCHIE","LLOYD","M",3,2,1955,"21 ST. JOHNS ROAD","SW359AW","CISSW359AW021001"
"NW481EP023002","ESME","WARD","F",4,2,1955,"","NW481EP","CISNW481EP023002"
"DE03US010002","","SHAW","F",7,2,1955,"10 WINDSOR ROAD","DE03US","CISDE03US010002"
"SW162HZ038001","LUOIE","MORGAN","F",7,2,1955,"38 KINGS ROAD","SW162HZ","CISSW162HZ038001"
"SO976NU022002","CUCY","MURRAY","F",8,2,1955,"22 NEW STREET","SO976NU","CISSO976NU022002"
"DE399QE036001","ALEX","HILL","M",9,2,1955,"36 ALEXANDRA ROAD","DE399QE","CISDE399QE036001"
